NAME,SITE,DATE,COUNT,TRANSECT,QUAD,PHYLUM,MOBILITY,GROWTH
8,10,41113,222,2.2,1.8,5,1,0
8,10,41484,161,2.5,2.25,5,1,0
8,10,41842,240,2.5,1.5,5,1,0
8,10,42206,84,2.5,1.5,5,1,0
8,10,42571,16,2.5,1,5,1,0
8,10,42934,111,2.25,1.5,5,1,0
9,0,37111,1,6,5,0,0,0
9,0,37489,1,7,6,0,0,0
9,0,38552,7,4,5.5,0,0,0
9,0,41472,1,7,2,0,0,0
9,1,37112,3,1,5.5,0,0,0
9,1,37844,3,1.666666667,5.666666667,0,0,0
9,1,38187,4,2,5.666666667,0,0,0
9,1,38551,4,1.5,5.5,0,0,0
9,1,38562,2,7,6,0,0,0
9,1,38915,4,1,5.666666667,0,0,0
9,1,39286,6,1.25,5.75,0,0,0
9,1,39657,1,6,5,0,0,0
9,1,39661,6,1.6,5.8,0,0,0
9,1,40015,4,1.333333333,5.333333333,0,0,0
9,1,40386,17,2.125,5.5,0,0,0
9,1,40387,1,7,6,0,0,0
9,1,40743,8,1.666666667,5.333333333,0,0,0
9,1,41108,14,2,5.5,0,0,0
9,1,41481,1,6,5,0,0,0
9,1,41486,3,1.666666667,5.333333333,0,0,0
9,1,41844,1,1,6,0,0,0
9,1,42940,1,5,6,0,0,0
9,2,38554,1,3,6,0,0,0
9,2,39282,1,1,6,0,0,0
9,2,39658,1,1,6,0,0,0
9,2,40022,2,2,5.5,0,0,0
9,2,40385,1,1,6,0,0,0
9,2,41843,1,3,5,0,0,0
9,2,42576,1,6,5,0,0,0
9,3,37860,1,1,6,0,0,0
9,3,38555,2,2,6,0,0,0
9,3,39279,1,2,6,0,0,0
9,3,40382,1,1,5,0,0,0
9,3,41107,1,2,6,0,0,0
9,3,41478,1,2,6,0,0,0
9,5,37481,1,2,5,0,0,0
9,5,37859,1,2,5,0,0,0
9,5,38189,1,2,6,0,0,0
9,5,38918,2,2,5,0,0,0
9,5,39651,4,1.75,5.5,0,0,0
9,5,40379,1,1,6,0,0,0
9,5,40750,2,1.5,5.5,0,0,0
9,5,40844,1,6,6,0,0,0
9,5,41109,2,2,5,0,0,0
9,5,43301,1,2,6,0,0,0
9,6,37124,13,2.5,5.5,0,0,0
9,6,37495,19,2.909090909,5.636363636,0,0,0
9,6,37496,3,4.666666667,5,0,0,0
9,6,37858,30,4,5.6,0,0,0
9,6,38191,39,3.473684211,5.473684211,0,0,0
9,6,38561,19,3.083333333,5.416666667,0,0,0
9,6,38924,25,3,5.466666667,0,0,0
9,6,39280,21,2.7,5.7,0,0,0
9,6,39652,18,2.666666667,5.5,0,0,0
9,6,40009,5,4.75,5.75,0,0,0
9,6,40021,12,2.333333333,5.666666667,0,0,0
9,6,40381,16,3.818181818,5.545454545,0,0,0
9,6,40745,7,4.8,5.4,0,0,0
9,6,40746,15,4,5.571428571,0,0,0
9,6,41115,26,4.125,5.5,0,0,0
9,6,41480,25,4.230769231,5.461538462,0,0,0
9,6,41837,13,4.5,5.5,0,0,0
9,6,41843,6,4.166666667,5.166666667,0,0,0
9,6,43304,2,5.5,5.5,0,0,0
9,8,37496,1,2,6,0,0,0
9,8,37847,1,2,6,0,0,0
9,8,38194,2,2,6,0,0,0
9,8,38554,2,2,6,0,0,0
9,8,38917,3,2,5.666666667,0,0,0
9,8,39282,4,2,5.5,0,0,0
9,8,39658,1,2,6,0,0,0
9,8,40022,1,2,5,0,0,0
9,8,40385,4,2,5.333333333,0,0,0
9,8,40749,1,2,5,0,0,0
9,8,41114,1,2,6,0,0,0
9,8,41837,2,2,5.5,0,0,0
9,10,40023,1,3,3,0,0,0
10,0,39281,1,1,4,4,1,0
10,0,40024,1,1,6,4,1,0
10,0,40742,1,1,5,4,1,0
10,0,42573,1,3,0,4,1,0
10,1,38551,2,3,6,4,1,0
10,1,38915,23,2,5,4,1,0
10,1,38916,2,5,3.5,4,1,0
10,1,39287,1,5,6,4,1,0
10,1,39657,1,7,3,4,1,0
10,1,40015,2,5.5,3,4,1,0
10,1,41108,1,5,1,4,1,0
10,1,42940,54,5.5,5.5,4,1,0
10,1,42941,133,3.5,5.5,4,1,0
10,2,36797,107,3.214285714,4.428571429,4,1,0
10,2,37120,12,1,4.75,4,1,0
10,2,37132,41,3,5.5,4,1,0
10,2,37487,33,3.333333333,4.888888889,4,1,0
10,2,37847,22,3.3,5.4,4,1,0
10,2,38194,8,1.5,5.25,4,1,0
10,2,38554,20,5,5.4,4,1,0
10,2,38917,9,4,5.25,4,1,0
10,2,39282,17,3.8,5.4,4,1,0
10,2,39658,8,2.428571429,3.857142857,4,1,0
10,2,40022,4,2.333333333,5.333333333,4,1,0
10,2,40385,3,2.666666667,5.333333333,4,1,0
10,2,40749,2,2,5.5,4,1,0
10,2,41114,35,1.666666667,5.5,4,1,0
10,2,41485,16,2,5.5,4,1,0
10,2,41843,23,1.857142857,5.285714286,4,1,0
10,2,42207,18,2,4.25,4,1,0
10,2,42576,3,1,5.5,4,1,0
10,2,42941,4,1.666666667,5.666666667,4,1,0
10,2,43314,6,3.8,5.2,4,1,0
10,3,37110,6,1.25,5.25,4,1,0
10,3,37860,18,1,5,4,1,0
10,3,38190,3,2,6,4,1,0
10,3,38555,1,1,6,4,1,0
10,3,38925,9,1.2,3.8,4,1,0
10,3,39279,1,2,5,4,1,0
10,3,39660,4,1.333333333,5,4,1,0
10,3,40017,1,1,6,4,1,0
10,3,40382,5,1.5,5.25,4,1,0
10,3,40744,1,2,5,4,1,0
10,3,41838,1,2,6,4,1,0
10,3,42205,6,1.5,5.75,4,1,0
10,3,42573,2,2,5,4,1,0
10,4,37117,31,1.5,5.5,4,1,0
10,4,37481,12,1.5,4.833333333,4,1,0
10,4,37859,14,1,5.5,4,1,0
10,4,38189,7,1.2,5.6,4,1,0
10,4,38580,18,1.666666667,5.5,4,1,0
10,4,38918,37,1.444444444,5.111111111,4,1,0
10,4,39279,32,1.333333333,5.333333333,4,1,0
10,4,39651,4,1.25,4.75,4,1,0
10,4,40014,13,1.571428571,5.142857143,4,1,0
10,4,40379,2,2,5.5,4,1,0
10,4,42214,3,1.5,5.5,4,1,0
10,4,42569,29,1.6,4.1,4,1,0
10,4,42933,14,1.333333333,5.5,4,1,0
10,4,43298,8,1.428571429,5.428571429,4,1,0
10,5,37117,29,1,5.666666667,4,1,0
10,5,37481,2,1,6,4,1,0
10,5,39283,5,1,5.666666667,4,1,0
10,5,40842,3,3,5,4,1,0
10,5,40844,3,5.5,6,4,1,0
10,5,41479,5,5,2.5,4,1,0
10,5,41841,3,4,4,4,1,0
10,5,42209,16,4,5.25,4,1,0
10,5,42569,37,4.555555556,5.333333333,4,1,0
10,5,42570,17,3,4.8,4,1,0
10,5,42936,1,7,6,4,1,0
10,6,37124,6,3,5,4,1,0
10,6,37496,22,5,1.5,4,1,0
10,6,38924,1,2,0,4,1,0
10,6,39280,3,6,6,4,1,0
10,6,40021,1,3,5,4,1,0
10,6,40749,4,3,6,4,1,0
10,6,41115,2,1.5,6,4,1,0
10,6,41480,2,1,5,4,1,0
10,6,42937,3,2.666666667,5.666666667,4,1,0
10,7,37125,13,1.666666667,5.5,4,1,0
10,7,37488,2,2,6,4,1,0
10,7,37860,6,1,2.333333333,4,1,0
10,7,38190,1,2,5,4,1,0
10,7,38555,2,1.5,6,4,1,0
10,7,38925,4,2,5,4,1,0
10,7,39283,6,1.4,5.6,4,1,0
10,7,39660,8,1.5,5.25,4,1,0
10,7,40018,4,1.333333333,5.333333333,4,1,0
10,7,40379,2,1.5,6,4,1,0
10,7,40744,4,1.333333333,5.333333333,4,1,0
10,7,41107,5,1,5.5,4,1,0
10,7,41478,4,1.75,5.5,4,1,0
10,7,42205,7,1,5.5,4,1,0
10,7,42570,2,1,5.5,4,1,0
10,7,42933,5,2,4.666666667,4,1,0
10,7,43298,9,2,5.5,4,1,0
10,8,37130,4,1,4,4,1,0
10,8,37847,4,2,5.5,4,1,0
10,8,38194,3,2,5.5,4,1,0
10,8,39282,1,2,6,4,1,0
10,8,41114,4,2,3.666666667,4,1,0
10,8,42207,4,2,5.5,4,1,0
10,9,39289,1,2,6,4,1,0
10,9,40388,1,2,6,4,1,0
10,9,40751,1,2,6,4,1,0
10,9,41484,1,3,4,4,1,0
10,10,38229,1,2,5,4,1,0
11,0,36777,81,3.88,2.56,5,1,0
11,0,37111,5,4,2.333333333,5,1,0
11,0,37118,39,3.083333333,3.083333333,5,1,0
11,0,37489,64,2.533333333,2.266666667,5,1,0
11,0,37854,5,6.5,2.5,5,1,0
11,0,37855,13,2.2,1.4,5,1,0
11,0,38195,22,1,2,5,1,0
11,0,38196,5,5.5,3.25,5,1,0
11,0,38552,33,2.6,2.2,5,1,0
11,0,38553,15,3.833333333,2.5,5,1,0
11,0,38919,4,5,1,5,1,0
11,0,38923,16,3,2.166666667,5,1,0
11,0,39281,6,4,1.6,5,1,0
11,0,40024,17,2.285714286,2,5,1,0
11,0,40378,1,7,2,5,1,0
11,0,40380,10,2.571428571,2.142857143,5,1,0
11,0,40742,30,3.363636364,2.545454545,5,1,0
11,0,40746,2,6,0.5,5,1,0
11,0,41110,29,3,2.181818182,5,1,0
11,0,41472,1,4,0,5,1,0
11,0,41477,31,2.222222222,2.111111111,5,1,0
11,0,41836,33,2.111111111,2.111111111,5,1,0
11,0,42213,7,2.8,1,5,1,0
11,0,42573,9,3.25,2,5,1,0
11,0,42935,8,4.5,1,5,1,0
11,0,43299,16,3.125,1.5,5,1,0
11,1,36787,15,1.833333333,2.833333333,5,1,0
11,1,36791,26,6.888888889,2.222222222,5,1,0
11,1,37112,9,1.6,2.8,5,1,0
11,1,37119,3,8,0,5,1,0
11,1,37482,3,4.333333333,1.666666667,5,1,0
11,1,37483,13,5.25,2,5,1,0
11,1,37844,42,1.727272727,2.545454545,5,1,0
11,1,37845,35,6.7,2.3,5,1,0
11,1,38187,22,2.222222222,2.333333333,5,1,0
11,1,38188,17,7.166666667,2.666666667,5,1,0
11,1,38551,14,2.166666667,2.5,5,1,0
11,1,38562,14,6.666666667,1.666666667,5,1,0
11,1,38915,9,1.666666667,2.333333333,5,1,0
11,1,38916,6,8,1,5,1,0
11,1,39286,2,2.5,2,5,1,0
11,1,39287,5,5.5,2.5,5,1,0
11,1,40015,1,6,1,5,1,0
11,1,40016,7,6.6,2.8,5,1,0
11,1,40386,4,6,2,5,1,0
11,1,40387,4,8,3,5,1,0
11,1,40743,4,3,2,5,1,0
11,1,40745,3,7.666666667,1.333333333,5,1,0
11,1,41108,10,3.5,2,5,1,0
11,1,41481,5,6.5,1.75,5,1,0
11,1,41486,9,3,3.2,5,1,0
11,1,41844,12,5.666666667,1.833333333,5,1,0
11,1,42212,11,5.166666667,1.833333333,5,1,0
11,1,42577,12,4,2.625,5,1,0
11,1,42940,16,5.25,1.375,5,1,0
11,1,42941,8,3,3.5,5,1,0
11,1,43297,22,4.375,2.25,5,1,0
11,2,36797,1,1,0,5,1,0
11,2,38554,3,3.333333333,2.333333333,5,1,0
11,2,41114,1,1,0,5,1,0
11,2,41485,1,3,1,5,1,0
11,2,42207,2,1,0.5,5,1,0
11,2,42941,2,1,2.5,5,1,0
11,3,37488,5,1,1.5,5,1,0
11,3,37860,13,1.6,3.2,5,1,0
11,3,38190,2,1,1,5,1,0
11,3,38555,10,1,2.75,5,1,0
11,3,38925,24,2,2.2,5,1,0
11,3,39279,4,1,2.5,5,1,0
11,3,40017,1,1,4,5,1,0
11,3,40382,3,1,1,5,1,0
11,3,40744,2,1,2,5,1,0
11,3,41838,3,1.333333333,1.333333333,5,1,0
11,4,37117,1,1,1,5,1,0
11,4,38189,2,1,0.5,5,1,0
11,4,41109,2,2,2,5,1,0
11,5,37117,1,2,0,5,1,0
11,5,37481,1,2,4,5,1,0
11,5,40842,1,3,3,5,1,0
11,5,41479,1,3,3,5,1,0
11,5,43301,1,2,3,5,1,0
11,6,37858,2,6,5,5,1,0
11,6,38191,3,2,1,5,1,0
11,6,38561,4,3,1.666666667,5,1,0
11,6,38924,6,4.5,3,5,1,0
11,6,40381,1,5,1,5,1,0
11,6,40745,1,5,2,5,1,0
11,6,41480,1,1,3,5,1,0
11,6,41837,6,1.5,1.5,5,1,0
11,6,42208,1,1,3,5,1,0
11,6,42572,5,3.4,2.2,5,1,0
11,9,38224,24,2.555555556,2,5,1,0
11,9,38558,5,2,1.5,5,1,0
11,9,38922,18,2.571428571,3.142857143,5,1,0
11,9,39289,5,2,2.5,5,1,0
11,9,40388,22,2,1.5,5,1,0
11,9,40751,32,2,2,5,1,0
11,9,41113,14,2,2.333333333,5,1,0
11,9,41484,6,2,2.333333333,5,1,0
11,9,41842,2,2,2,5,1,0
11,9,42206,1,2,1,5,1,0
11,9,42571,1,3,1,5,1,0
11,9,42934,1,3,3,5,1,0
11,9,43300,3,2,3,5,1,0
11,10,38229,29,2.555555556,2.222222222,5,1,0
11,10,38560,19,2.5,2.5,5,1,0
11,10,38922,2,3,4.5,5,1,0
11,10,39289,7,2.5,4,5,1,0
11,10,40023,18,2.166666667,2.5,5,1,0
11,10,40388,7,2.4,2.6,5,1,0
11,10,40750,14,2.428571429,3.142857143,5,1,0
11,10,41484,3,2,2,5,1,0
11,10,42571,5,2,2.5,5,1,0
11,10,42934,6,2.25,3.25,5,1,0
11,10,43300,8,2.5,3.5,5,1,0
12,0,37489,6,7,3.6,0,1,0
12,0,38552,1,3,0,0,1,0
12,0,38919,1,5,1,0,1,0
12,0,38923,2,4.5,2.5,0,1,0
12,0,41836,1,6,5,0,1,0
12,1,36787,5,2.666666667,1,0,1,0
12,1,37112,8,2.2,2.2,0,1,0
12,1,37119,4,6.666666667,2.666666667,0,1,0
12,1,37482,2,4,4,0,1,0
12,1,37483,8,3,3.25,0,1,0
12,1,37844,1,4,3,0,1,0
12,1,38187,3,3,1.5,0,1,0
12,1,38551,6,2.5,2.5,0,1,0
12,1,38915,4,2,2,0,1,0
12,1,38916,2,8,3,0,1,0
12,1,39286,8,2.625,2.625,0,1,0
12,1,39287,7,7,2.6,0,1,0
12,1,39657,2,7.5,1,0,1,0
12,1,39661,3,1.666666667,1.666666667,0,1,0
12,1,40015,8,4,2.75,0,1,0
12,1,40016,26,7.666666667,2.166666667,0,1,0
12,1,40386,25,3.8,2.1,0,1,0
12,1,40387,42,6.769230769,3.076923077,0,1,0
12,1,40743,2,3,3,0,1,0
12,1,40745,3,7,0,0,1,0
12,1,41108,5,6,3.5,0,1,0
12,1,41486,3,1,0.5,0,1,0
12,1,42940,12,5.555555556,2.666666667,0,1,0
12,1,43297,73,4.590909091,2.409090909,0,1,0
12,2,37120,1,6,4,0,1,0
12,2,37487,1,1,0,0,1,0
12,2,37847,2,1,2,0,1,0
12,2,38917,1,1,1,0,1,0
12,2,42207,1,3,3,0,1,0
12,3,37110,2,1,3.5,0,1,0
12,3,37488,2,1.5,4.5,0,1,0
12,3,37860,5,2,3.333333333,0,1,0
12,3,38190,22,1.857142857,2.142857143,0,1,0
12,3,38555,3,1,4,0,1,0
12,3,39279,1,2,2,0,1,0
12,3,40017,4,2,2.666666667,0,1,0
12,3,40382,3,1,1.5,0,1,0
12,3,41107,4,1.5,3,0,1,0
12,3,41838,3,1.333333333,1.333333333,0,1,0
12,3,43298,3,2,4,0,1,0
12,4,37117,140,1,0.5,0,1,0
12,4,37859,3,2,3,0,1,0
12,4,41109,1,1,1,0,1,0
12,5,37859,7,2,3.666666667,0,1,0
12,5,38189,2,1.5,4,0,1,0
12,5,39283,3,2,1,0,1,0
12,5,39651,40,1,3.5,0,1,0
12,5,40750,2,1.5,3.5,0,1,0
12,5,40843,1,7,3,0,1,0
12,5,41479,1,7,4,0,1,0
12,5,43301,1,1,5,0,1,0
12,6,37124,28,5,1.75,0,1,0
12,6,37858,9,3.571428571,1.428571429,0,1,0
12,6,38191,21,3.5,3.1,0,1,0
12,6,38561,1,5,2,0,1,0
12,6,38924,3,4.5,1,0,1,0
12,6,39280,2,6,2.5,0,1,0
12,6,39652,41,5,2.5,0,1,0
12,6,40009,34,4.5,1.5,0,1,0
12,6,40021,1,6,1,0,1,0
12,6,40381,2,4,3.5,0,1,0
12,6,41837,1,1,4,0,1,0
12,6,42937,3,5,2,0,1,0
12,6,43304,46,6,4,0,1,0
12,6,43312,14,3,4,0,1,0
12,8,37496,4,2,2.333333333,0,1,0
12,8,39658,4,2,3,0,1,0
12,8,40022,1,2,2,0,1,0
12,9,38224,9,2.6,3,0,1,0
12,9,38558,20,2.333333333,1.833333333,0,1,0
12,9,38922,7,2.333333333,3,0,1,0
12,9,39289,5,2,2,0,1,0
12,9,39659,2,2,2.5,0,1,0
12,9,40023,7,2.25,3.5,0,1,0
12,9,40388,24,2,3.5,0,1,0
12,9,40751,12,2,2.333333333,0,1,0
12,9,41113,19,2.25,1.75,0,1,0
12,9,41484,7,2,1.666666667,0,1,0
12,9,42934,1,3,5,0,1,0
12,9,43300,5,2.333333333,1.666666667,0,1,0
12,10,38229,3,3,4,0,1,0
12,10,38560,1,3,5,0,1,0
12,10,38922,4,2.666666667,2,0,1,0
12,10,39659,21,2.333333333,2,0,1,0
12,10,40023,7,2,4,0,1,0
12,10,40388,38,2.444444444,2.777777778,0,1,0
12,10,40750,16,2.333333333,2.833333333,0,1,0
12,10,41113,38,2.5,3.666666667,0,1,0
12,10,41484,2,2,4,0,1,0
12,10,41842,5,2.5,3.5,0,1,0
12,10,42206,5,2.25,2,0,1,0
12,10,42571,4,2.333333333,3,0,1,0
12,10,43300,4,2,3.5,0,1,0
13,0,36777,3,6.666666667,3.666666667,0,0,0
13,0,37489,2,5.5,0.5,0,0,0
13,0,38553,1,7,1,0,0,0
13,0,41836,3,6,4.5,0,0,0
13,1,36787,1,4,2,0,0,0
13,1,36791,1,5,2,0,0,0
13,1,37112,3,4,4.5,0,0,0
13,1,37845,2,6,1,0,0,0
13,1,38187,24,4,1.5,0,0,0
13,1,38188,1,6,0,0,0,0
13,1,38551,1,4,3,0,0,0
13,1,38915,6,3.4,2.4,0,0,0
13,1,39287,1,5,0,0,0,0
13,1,39657,29,6.444444444,2.777777778,0,0,0
13,1,39661,1,1,5,0,0,0
13,1,40386,2,6,5,0,0,0
13,1,40387,10,7.6,1.8,0,0,0
13,1,41108,4,4.25,3.75,0,0,0
13,1,41486,2,4,3,0,0,0
13,1,42212,2,4.5,0.5,0,0,0
13,1,42940,3,5,5,0,0,0
13,1,42941,4,3.666666667,1,0,0,0
13,1,43297,61,4,2.5,0,0,0
13,2,39282,1,1,0,0,0,0
13,4,40014,1,2,4,0,0,0
13,5,41479,3,3,2.5,0,0,0
13,5,41841,1,1,0,0,0,0
13,6,37124,3,5,3,0,0,0
13,6,39652,5,3.2,1.6,0,0,0
13,6,40745,1,5,4,0,0,0
13,6,40746,2,3.5,2.5,0,0,0
13,6,41480,1,1,5,0,0,0
13,6,41837,3,2,1.5,0,0,0
13,6,42572,1,3,4,0,0,0
13,6,42937,13,5.5,2.25,0,0,0
13,6,43304,6,5.5,2,0,0,0
13,9,39659,2,2.5,1,0,0,0
13,9,42934,10,2.666666667,4.666666667,0,0,0
13,9,43300,2,3,4,0,0,0
13,10,40023,1,2,0,0,0,0
13,10,41113,1,3,5,0,0,0
13,10,42934,18,2.6,0.8,0,0,0
13,10,43300,40,2.833333333,2.833333333,0,0,0
14,0,36777,868,4.568965517,3.965517241,6,0,0
14,0,37111,130,4.333333333,5.5,6,0,0
14,0,37118,465,4.782608696,4.869565217,6,0,0
14,0,37489,424,4.394736842,4.526315789,6,0,0
14,0,37854,329,5.8,4.48,6,0,0
14,0,37855,140,2.2,4.933333333,6,0,0
14,0,38195,170,2.066666667,4.2,6,0,0
14,0,38196,293,5.88,4.72,6,0,0
14,0,38552,115,3.625,5.3125,6,0,0
14,0,38553,232,4.666666667,4.761904762,6,0,0
14,0,38919,274,5.9,5.15,6,0,0
14,0,38923,148,2.625,4.125,6,0,0
14,0,39281,140,3.619047619,5.19047619,6,0,0
14,0,39288,121,6,5.333333333,6,0,0
14,0,39653,71,4.583333333,4.916666667,6,0,0
14,0,39654,144,4,5.5,6,0,0
14,0,40018,84,5,5.384615385,6,0,0
14,0,40024,101,3.736842105,4.631578947,6,0,0
14,0,40378,1,4,6,6,0,0
14,0,40380,72,2.764705882,4.941176471,6,0,0
14,0,40742,49,3.133333333,4.866666667,6,0,0
14,0,40746,1,6,5,6,0,0
14,0,41110,62,3.142857143,5.428571429,6,0,0
14,0,41472,4,4.75,3.5,6,0,0
14,0,41477,41,3.666666667,4.416666667,6,0,0
14,0,41836,42,3.529411765,4.588235294,6,0,0
14,0,42213,155,4.666666667,3.933333333,6,0,0
14,0,42570,48,5.947368421,2.578947368,6,0,0
14,0,42573,74,2.884615385,3.884615385,6,0,0
14,0,42935,421,4.772727273,3.727272727,6,0,0
14,0,43299,441,4.547945205,3.780821918,6,0,0
14,1,36787,6,1.75,5.25,6,0,0
14,1,36791,10,6.142857143,5.285714286,6,0,0
14,1,37112,2,3,5.5,6,0,0
14,1,37119,8,6.25,5.5,6,0,0
14,1,37483,1,7,5,6,0,0
14,1,37844,1,2,6,6,0,0
14,1,38187,2,1,4,6,0,0
14,1,38916,6,6.333333333,6,6,0,0
14,1,39286,1,1,5,6,0,0
14,1,39287,10,5.8,5.2,6,0,0
14,1,39657,5,6.666666667,5.666666667,6,0,0
14,1,40015,1,1,5,6,0,0
14,1,40016,2,8,5,6,0,0
14,1,40386,3,3.5,5,6,0,0
14,1,40387,2,5,5.5,6,0,0
14,1,41486,2,3.5,4,6,0,0
14,1,41844,1,6,6,6,0,0
14,1,42212,3,5,1.666666667,6,0,0
14,1,42577,13,3.8,3.1,6,0,0
14,1,42940,36,3.666666667,3.533333333,6,0,0
14,1,42941,18,3.375,3,6,0,0
14,1,43297,92,4,4.6,6,0,0
14,2,37487,1,3,6,6,0,0
14,2,37847,1,3,5,6,0,0
14,2,38194,2,3,5,6,0,0
14,2,40385,4,6,5,6,0,0
14,2,42207,1,6,5,6,0,0
14,2,42576,1,1,0,6,0,0
14,3,37110,11,1.5,5.5,6,0,0
14,3,37488,2,1.5,6,6,0,0
14,3,37860,3,1.333333333,5.333333333,6,0,0
14,3,38190,1,2,5,6,0,0
14,3,38555,1,2,6,6,0,0
14,3,38925,1,1,6,6,0,0
14,3,39279,1,2,6,6,0,0
14,3,42573,8,1.6,2.6,6,0,0
14,3,42933,13,1.5,3.5,6,0,0
14,4,37117,1,1,5,6,0,0
14,4,40014,1,2,0,6,0,0
14,4,43298,2,2,3.5,6,0,0
14,5,37117,2,2,5,6,0,0
14,5,37481,2,1.5,3.5,6,0,0
14,5,38189,1,2,6,6,0,0
14,5,39283,2,1.5,5.5,6,0,0
14,5,40014,1,1,6,6,0,0
14,5,40842,1,3,0,6,0,0
14,5,41109,1,5,5,6,0,0
14,5,41479,1,3,5,6,0,0
14,5,41841,1,6,5,6,0,0
14,5,42209,2,3,2.5,6,0,0
14,5,42214,4,3.75,3.5,6,0,0
14,5,42569,2,6.5,5,6,0,0
14,5,42570,31,3,4.75,6,0,0
14,5,42936,10,5.5,4.5,6,0,0
14,5,42937,18,3,5.2,6,0,0
14,5,43301,58,3.352941176,4.117647059,6,0,0
14,6,37124,151,2.857142857,4.571428571,6,0,0
14,6,37495,1,1,5,6,0,0
14,6,37858,4,2.5,6,6,0,0
14,6,38561,3,4.333333333,5.666666667,6,0,0
14,6,38924,2,3,3,6,0,0
14,6,39280,1,6,6,6,0,0
14,6,39652,2,3,6,6,0,0
14,6,40745,1,4,6,6,0,0
14,6,41480,1,2,2,6,0,0
14,6,41837,2,1,5,6,0,0
14,6,42208,12,2.142857143,2,6,0,0
14,6,42572,34,2.214285714,4.428571429,6,0,0
14,6,42937,46,3.304347826,4.913043478,6,0,0
14,6,43304,20,2.333333333,3.444444444,6,0,0
14,6,43312,3,3.666666667,5.333333333,6,0,0
14,8,37847,1,2,5,6,0,0
14,9,38558,3,3,5.5,6,0,0
14,9,41842,1,2,4,6,0,0
14,9,42206,1,2,4,6,0,0
14,9,42571,27,2.25,5.125,6,0,0
14,9,42934,25,2.636363636,4.818181818,6,0,0
14,9,43300,88,2.4375,3.8125,6,0,0
14,10,42571,9,2.6,4.4,6,0,0
14,10,42934,24,2.8,4,6,0,0
14,10,43300,10,2.4,4,6,0,0
15,0,37489,1,8,3,6,0,0
15,0,38552,2,6,2,6,0,0
15,0,38553,3,3.666666667,2,6,0,0
15,0,38919,7,5.8,2.4,6,0,0
15,0,38923,5,2.25,2,6,0,0
15,0,39281,14,5.75,2.375,6,0,0
15,0,39288,1,5,1,6,0,0
15,0,39653,5,4.25,3.25,6,0,0
15,0,39654,3,3,2,6,0,0
15,0,40024,10,5.285714286,2.142857143,6,0,0
15,0,40380,3,6,2.5,6,0,0
15,0,41110,2,7.5,1.5,6,0,0
15,0,41836,4,5,4,6,0,0
15,0,42213,4,5.25,2,6,0,0
15,0,42570,17,7.666666667,1,6,0,0
15,0,42573,1,3,0,6,0,0
15,0,42935,15,4.538461538,2.076923077,6,0,0
15,0,43299,1,8,0,6,0,0
15,1,37119,1,8,1,6,0,0
15,1,38187,2,3,2,6,0,0
15,1,38551,2,3.5,3,6,0,0
15,1,38562,2,6.5,3,6,0,0
15,1,38916,2,5.5,2,6,0,0
15,1,39287,4,6.5,1,6,0,0
15,1,39657,6,6.4,3.6,6,0,0
15,1,40015,1,6,0,6,0,0
15,1,40386,1,3,5,6,0,0
15,1,40387,6,6,2.166666667,6,0,0
15,1,40743,1,5,5,6,0,0
15,1,41844,6,4,3.5,6,0,0
15,1,42212,5,3.333333333,2.666666667,6,0,0
15,1,42577,4,3.5,2.75,6,0,0
15,1,42940,1,6,0,6,0,0
15,1,42941,3,3,4,6,0,0
15,1,43297,2,2,1,6,0,0
15,2,36797,4,3,2.666666667,6,0,0
15,2,37120,1,1,2,6,0,0
15,2,37132,1,3,0,6,0,0
15,2,37487,1,1,1,6,0,0
15,2,37847,3,4.5,2,6,0,0
15,2,38194,7,1.4,2.4,6,0,0
15,2,38554,12,3.25,1.5,6,0,0
15,2,38917,5,2.75,2.75,6,0,0
15,2,39282,3,3,3.5,6,0,0
15,2,39658,3,1.666666667,1.333333333,6,0,0
15,2,40022,4,2.25,3,6,0,0
15,2,40385,3,1.666666667,3.666666667,6,0,0
15,2,40749,5,4.333333333,2.666666667,6,0,0
15,2,41114,1,3,5,6,0,0
15,2,41843,4,2,2.5,6,0,0
15,2,42207,7,2.571428571,2.571428571,6,0,0
15,2,42576,9,2.25,1.75,6,0,0
15,2,42941,3,1,5,6,0,0
15,2,43314,1,6,2,6,0,0
15,3,37110,2,1,5,6,0,0
15,3,37488,1,2,2,6,0,0
15,3,37860,1,2,3,6,0,0
15,3,38190,1,2,4,6,0,0
15,3,38555,15,1,2.75,6,0,0
15,3,38925,7,2,3,6,0,0
15,3,39279,21,1.5,2.875,6,0,0
15,3,39660,2,1,0,6,0,0
15,3,40017,3,1.5,4.5,6,0,0
15,3,40382,3,1,4,6,0,0
15,3,41107,1,2,4,6,0,0
15,3,41478,2,1.5,0.5,6,0,0
15,3,41838,4,1,2,6,0,0
15,3,42205,38,1.5,3,6,0,0
15,3,42573,20,1.555555556,2.555555556,6,0,0
15,3,42933,3,2,2,6,0,0
15,3,43298,4,1.5,1,6,0,0
15,4,37117,2,2,4,6,0,0
15,4,37481,6,1.666666667,3,6,0,0
15,4,38189,2,2,3,6,0,0
15,4,39279,2,2,2,6,0,0
15,4,39651,1,1,0,6,0,0
15,4,41109,1,1,5,6,0,0
15,4,42214,1,2,1,6,0,0
15,4,43298,1,1,1,6,0,0
15,5,38559,3,1.5,5,6,0,0
15,5,38918,1,2,5,6,0,0
15,5,39283,3,2,1,6,0,0
